"code_muni2","pop_2012","pop_2008","code_muni","IDHM","UF","log_to_brasilia","log_to_capital","metropolitano"
"4313011",2732,2800,431301,0.759,"RS",7.28689694542079,5.96352792841496,0
"4313037",4771,5075,431303,0.735,"RS",7.42165616926506,5.87031334554383,0
"4313060",18841,17535,431306,0.689,"RS",7.35538547925098,4.08109044654368,1
"4313086",2459,2581,431308,0.761,"RS",7.32204797569298,4.71751624581963,0
"4313102",6347,6663,431310,0.744,"RS",7.39291226399915,5.4159226086223,0
"4313201",19371,18484,431320,0.78,"RS",7.34374959212512,4.3028481367968,1
"4313300",23508,23721,431330,0.766,"RS",7.30949345068267,4.96758860455389,0
"4313334",2394,2490,431333,0.742,"RS",7.30596076636104,5.7829016791088,0
"4313359",3390,3690,431335,0.741,"RS",7.32085781421951,4.76430840732639,0
"4313375",23768,22177,431337,0.718,"RS",7.37906430582556,2.99673177388707,1
"4313391",3899,3926,431339,0.688,"RS",7.39890254772983,5.12936602869225,0
"4313409",239355,255945,431340,0.747,"RS",7.36493959076561,3.70401434169821,1
"4313425",3806,4293,431342,0.663,"RS",7.29717907716272,6.04070698993638,0
"4313441",2257,2391,431344,0.676,"RS",7.25672763400201,5.81135055185603,0
"4313466",1744,1920,431346,0.767,"RS",7.26647113883441,5.73676582713822,0
"4313490",3995,3981,431349,0.706,"RS",7.27942227834008,5.69903790362544,0
"4313508",41628,41161,431350,0.751,"RS",7.36941796910879,4.54223038621422,1
"4313607",4155,4558,431360,0.706,"RS",7.23281261278805,5.57337002259968,0
"4313656",10987,11901,431365,0.715,"RS",7.39707734969756,4.29878088607061,1
"4313706",34016,34456,431370,0.737,"RS",7.2841759858552,5.74329160775091,0
"4313805",6917,7122,431380,0.72,"RS",7.25262784809254,5.92500418040771,0
"4313904",38881,38249,431390,0.761,"RS",7.31627571481931,5.6816050297115,0
"4313953",9732,9913,431395,0.661,"RS",7.41772453617092,4.71339659105896,0
"4314001",6932,6895,431400,0.773,"RS",7.29897946479996,5.12901074683158,0
"4314027",7355,7609,431402,0.676,"RS",7.39869447194053,5.24407235169564,0
"4314035",3552,3236,431403,0.749,"RS",7.36592035831059,3.84631046206276,1
"4314050",52518,51036,431405,0.704,"RS",7.35774113278899,4.0760108555336,1
"4314068",5220,5225,431406,0.622,"RS",7.38092264832023,5.18811179922701,0
"4314076",6079,6237,431407,0.698,"RS",7.38729454914866,4.65975306375838,0
"4314100",187298,185882,431410,0.776,"RS",7.28777949460835,5.42754576455582,0
"4314134",2206,2149,431413,0.71,"RS",7.24720165987693,5.64844592961674,0
"4314159",8090,7838,431415,0.683,"RS",7.36514847995066,4.27985547206276,0
"4314175",2164,2631,431417,0.64,"RS",7.53038878936967,5.68163910997051,0
"4314209",7767,8286,431420,0.678,"RS",7.52602803989635,5.53741300407617,0
"4314308",3941,3972,431430,0.741,"RS",7.32901499298894,5.68948068994534,0
"4314407",329435,343167,431440,0.739,"RS",7.51397107935262,5.3963511068194,0
"4314423",5259,5009,431442,0.758,"RS",7.34881273079342,4.19147127295282,1
"4314456",2515,2412,431445,0.72,"RS",7.25390906917931,5.83094362027288,0
"4314464",2089,2059,431446,0.65,"RS",7.23383801690153,5.48122208660257,0
"4314472",4433,4598,431447,0.678,"RS",7.38129016599169,5.36914854730863,0
"4314498",4545,4597,431449,0.71,"RS",7.24402035128916,5.96768401844258,0
"4314506",12642,13213,431450,0.661,"RS",7.51829772267281,5.59020309126039,0
"4314555",2668,3016,431455,0.669,"RS",7.34943016165757,6.09726496599419,0
"4314605",19906,21033,431460,0.658,"RS",7.50628953659769,5.4739079880027,0
"4314704",10407,10796,431470,0.687,"RS",7.23627454583865,5.85681824749128,0
"4314753",2023,2086,431475,0.744,"RS",7.35720537407169,4.35105183037445,1
"4314779",3850,4031,431477,0.725,"RS",7.27934642124102,5.56333196193755,0
"4314787",1709,1864,431478,0.725,"RS",7.24519133669283,5.67510861407159,0
"4314803",31866,30254,431480,0.713,"RS",7.36808728853114,3.60604117580493,1
"4314902",1416714,1430220,431490,0.805,"RS",7.39031722147524,0,1
"4315008",5265,5667,431500,0.693,"RS",7.33178695666414,6.08850050961958,0
"4315057",2503,2602,431505,0.698,"RS",7.3025031622491,6.06911979167359,0
"4315073",1760,2080,431507,0.69,"RS",7.32046739729561,6.08506872706721,0
"4315107",10463,11145,431510,0.723,"RS",7.33884914672412,6.10410102861149,0
"4315131",1827,2018,431513,0.715,"RS",7.34736413165714,4.90260454988255,0
"4315149",2547,2485,431514,0.757,"RS",7.35460542307296,4.04952151861378,1
"4315156",6153,6407,431515,0.683,"RS",7.35427915357786,4.91632461462501,0
"4315172",1984,2182,431517,0.733,"RS",7.30520837648012,4.96856251767435,0
"4315206",4087,4269,431520,0.715,"RS",7.3347209185363,4.97935100405649,0
"4315305",22873,23006,431530,0.704,"RS",7.51840632801738,6.22100757800276,0
"4315313",1779,1789,431531,0.689,"RS",7.25636780883082,5.60818892137207,0
"4315321",2713,2828,431532,0.665,"RS",7.3993002192156,5.65154136281051,0
"4315354",3664,3672,431535,0.756,"RS",7.33666995099291,5.44142154351649,0
"4315404",10430,10054,431540,0.631,"RS",7.27681224827237,5.86553277550131,0
"4315453",2136,2250,431545,0.731,"RS",7.3407317873908,4.87458644963298,0
"4315503",15828,15946,431550,0.683,"RS",7.4124561848971,5.3383070147642,0
"4315552",3453,4243,431555,0.656,"RS",7.22804731937431,5.83516155271258,0
"4315602",198842,195582,431560,0.744,"RS",7.52616274942241,5.47020972785145,0
"4315701",37563,38908,431570,0.693,"RS",7.40486932727444,4.7062816873565,0
"4315750",4370,4612,431575,0.661,"RS",7.35416397421788,4.4624538837865,1
"4315800",10436,10366,431580,0.729,"RS",7.34905074409113,4.64073036138664,0
"4315909",5742,5872,431590,0.732,"RS",7.24973375696579,5.83443054784078,0
"4315958",2498,2872,431595,0.689,"RS",7.35089503390384,5.99233916451864,0
"4316006",19732,20094,431600,0.688,"RS",7.3562160175514,4.3313910187053,1
"4316105",10247,9891,431610,0.724,"RS",7.26135851003763,5.68626323843726,0
"4316204",5430,5775,431620,0.764,"RS",7.26852283674037,5.68592395635489,0
"4316303",7114,7438,431630,0.688,"RS",7.34932728298358,6.05248908894574,0
"4316402",39503,41715,431640,0.699,"RS",7.47317703675098,5.87242760063391,0
"4316428",2587,2669,431642,0.678,"RS",7.26580028395848,5.76308858055361,0
"4316436",2820,3038,431643,0.762,"RS",7.3128803292772,5.54880367425395,0
"4316451",11933,12665,431645,0.687,"RS",7.36239777786513,5.38765520190023,0
"4316477",2670,2673,431647,0.753,"RS",7.3431351130385,6.01486364053621,0
"4316501",6903,7036,431650,0.74,"RS",7.35387596776454,4.2698373000603,1
"4316600",15468,15184,431660,0.747,"RS",7.25193346266657,5.47361430840503,0
"4316709",8650,9250,431670,0.725,"RS",7.31421322739455,5.59923644203181,0
"4316733",1646,1771,431673,0.725,"RS",7.27015977762923,5.38783809248645,0
"4316758",5832,5774,431675,0.74,"RS",7.36544591348121,4.64333264708244,0
"4316808",119997,121168,431680,0.773,"RS",7.3879876656633,4.7918157142621,0
"4316907",263662,266822,431690,0.784,"RS",7.41369900565652,5.52752250924084,0
"4316956",6078,6427,431695,0.676,"RS",7.35063819393299,4.15481230898919,1
"4316972",2380,2231,431697,0.663,"RS",7.45925824680701,5.62014721036094,0
"4317004",8185,8873,431700,0.633,"RS",7.4724780042857,5.31492863235323,0
"4317103",81198,84779,431710,0.727,"RS",7.52261654114354,6.04805752334044,0
"4317202",69127,66015,431720,0.769,"RS",7.31593669458453,5.98461615027914,0
"4317251",1725,1883,431725,0.746,"RS",7.33883615068141,4.67999932660874,0
"4317301",30641,31789,431730,0.712,"RS",7.62395470307224,6.08020775694237,0
"4317400",48940,51088,431740,0.766,"RS",7.40962693535999,5.89660426608402,0
"4317509",76205,75627,431750,0.772,"RS",7.33735349359283,5.86354594469332,0
"4317558",2129,2289,431755,0.764,"RS",7.29658274593728,5.23324536980432,0
"4317608",40086,39302,431760,0.717,"RS",7.36720339428836,4.28331066173472,1
"4317707",10987,12089,431770,0.686,"RS",7.37880211389957,6.04753764998878,0
"4317756",1985,2100,431775,0.759,"RS",7.30359420369567,5.44124819573707,0
"4317806",13899,13910,431780,0.739,"RS",7.29370451867486,5.8487770795541,0
"4317905",14301,14625,431790,0.738,"RS",7.31853291724618,6.02741067388145,0
"4317954",2428,2686,431795,0.732,"RS",7.24546246702256,5.47942985938532,0
"4318002",61189,63257,431800,0.736,"RS",7.41131456675608,6.18861313814511,0
"4318051",2941,2951,431805,0.763,"RS",7.29635903001489,5.18621193276373,0
"4318101",19020,19909,431810,0.675,"RS",7.43773626178787,5.94080263230575,0
"4318200",20660,22262,431820,0.685,"RS",7.34204105289849,4.50114211556404,0
"4318309",60478,59454,431830,0.699,"RS",7.46425765384449,5.70010906928989,0
"4318408",22414,21212,431840,0.696,"RS",7.39229647389022,3.87307425528957,1
"4318424",4696,5109,431842,0.694,"RS",7.24254753379526,5.53283597588375,0
"4318432",2572,2781,431843,0.748,"RS",7.40142050169577,5.38811236566425,0
"4318440",2759,2832,431844,0.732,"RS",7.29055887708053,5.17411376308873,0
"4318457",2678,3038,431845,0.651,"RS",7.2706329461974,5.73953564436202,0
"4318465",2155,2550,431846,0.717,"RS",7.34032958956892,5.01568916839893,0
"4318481",4201,4103,431848,0.707,"RS",7.35625433344036,4.02873880512411,1
"4318499",2170,2150,431849,0.747,"RS",7.29553152421922,5.94400599594828,0
"4318507",25761,25921,431850,0.623,"RS",7.52429675526633,5.45348181804939,0
"4318606",6882,7183,431860,0.755,"RS",7.2338019289769,5.53823936910106,0
"4318614",2132,1988,431861,0.725,"RS",7.35983039867544,4.10906895762048,1
"4318622",3319,3297,431862,0.663,"RS",7.28518435817405,5.20411657114921,0
"4318705",217189,210145,431870,0.739,"RS",7.37076576308777,3.44648937085386,1
"4318804",43024,43451,431880,0.687,"RS",7.48489659378338,5.10272818275318,0
"4318903",34235,35184,431890,0.741,"RS",7.36453434793097,6.00294835504927,0
"4319000",20276,20406,431900,0.768,"RS",7.31429314481326,4.78021533381127,0
"4319109",5691,5953,431910,0.726,"RS",7.28950812713055,5.91752194589512,0
"4319125",3195,3551,431912,0.652,"RS",7.4057144842412,5.55771569852142,0
"4319158",7436,7632,431915,0.667,"RS",7.36242316453586,5.88993003628369,0
"4319208",5625,6006,431920,0.645,"RS",7.36005944273561,6.09318594921702,0
"4319307",6240,6811,431930,0.692,"RS",7.33964158611474,6.04994569685805,0
"4319356",3387,3270,431935,0.739,"RS",7.35273592857231,4.29496980210571,1
"4319364",1900,2029,431936,0.664,"RS",7.22320085376817,5.94837435717628,0
"4319372",2875,2810,431937,0.763,"RS",7.34460276831897,6.02564855888805,0
"4319406",16275,17079,431940,0.709,"RS",7.41834887583196,5.66341176717952,0
"4319505",22270,21142,431950,0.739,"RS",7.36210578482011,3.94255221046297,1
"4319604",23674,24397,431960,0.708,"RS",7.43789517552453,5.41645589456508,0
"4319703",3560,4010,431970,0.72,"RS",7.23893496329553,5.71277525149125,0
"4319711",2173,2319,431971,0.764,"RS",7.33082452103866,4.7977720521896,0
"4319737",2651,2722,431973,0.642,"RS",7.29398999603573,5.89445792916583,0
"4319752",1984,1873,431975,0.754,"RS",7.34706127025902,4.32001824338994,1
"4319802",8456,8636,431980,0.685,"RS",7.43463533786957,5.81332423670725,0
"4319901",75861,77282,431990,0.711,"RS",7.3605428079847,3.88998187455127,1
"4320008",132197,126085,432000,0.726,"RS",7.37610754547864,3.14026542428629,1
"4320107",21757,21504,432010,0.777,"RS",7.27716479299217,5.65150624120194,0
"4320206",10829,11131,432020,0.723,"RS",7.2569039716114,5.87031334554383,0
"4320230",2982,3019,432023,0.712,"RS",7.28390828774843,5.92849812291152,0
"4320263",7087,7270,432026,0.659,"RS",7.36993462822608,5.25754745400483,0
"4320305",4940,4911,432030,0.777,"RS",7.32572850013349,5.43206123659763,0
"4320321",2797,2941,432032,0.693,"RS",7.32820751689855,5.97001105788881,0
"4320354",5245,5536,432035,0.671,"RS",7.43273229775102,4.28331066173472,1
"4320404",14761,14387,432040,0.76,"RS",7.31022925143427,5.08759633523238,0
"4320453",2217,2419,432045,0.652,"RS",7.36288001443689,4.81753586413042,0
"4320503",6118,6726,432050,0.751,"RS",7.26393209887769,5.51861687741051,0
"4320552",5938,6077,432055,0.689,"RS",7.42335349578627,4.08564012159195,1
"4320578",2089,2157,432057,0.683,"RS",7.3322710977811,5.93671792843288,0
"4320602",3796,3987,432060,0.752,"RS",7.21946632923328,5.70953257774788,0
"4320651",2416,2542,432065,0.742,"RS",7.40621273127266,5.4439749389704,0
"4320677",10047,10669,432067,0.631,"RS",7.37796513696127,4.91449143354335,0
"4320701",14348,14675,432070,0.743,"RS",7.38023708500966,5.22875290316213,0
"4320800",30092,30932,432080,0.731,"RS",7.32904780343317,5.21145143352638,0
"4320859",4217,4269,432085,0.701,"RS",7.37052027240417,4.11887455996538,0
"4320909",20017,18699,432090,0.76,"RS",7.26506602075858,5.44414781475958,0
"4321006",10431,10775,432100,0.747,"RS",7.32363265743761,5.40739596157427,0
"4321105",16681,17143,432110,0.695,"RS",7.43434597832651,4.28950007699614,1
"4321204",54918,55270,432120,0.727,"RS",7.35861431438019,4.10528450226044,1
"4321303",26123,26579,432130,0.733,"RS",7.38391492103921,4.19524514715783,0
"4321329",2973,2927,432132,0.739,"RS",7.25321557315327,5.90014389853025,0
"4321352",5353,5293,432135,0.656,"RS",7.46960856185775,4.94192809608646,1
"4321402",13625,14273,432140,0.708,"RS",7.25991805840028,5.95378864012698,0
"4321436",10070,10232,432143,0.689,"RS",7.34637788424828,4.80745775542292,1
"4321451",28198,26670,432145,0.747,"RS",7.35925119217213,4.44945161098867,0
"4321469",2767,2705,432146,0.742,"RS",7.31435307868623,5.34324292990103,0
"4321477",6305,7044,432147,0.689,"RS",7.27193300651698,6.0016128781598,0
"4321493",2916,3146,432149,0.683,"RS",7.41076443359185,5.6900553540362,0
"4321501",35227,33686,432150,0.762,"RS",7.32542559952866,5.10370053165993,1
"4321600",43178,42863,432160,0.719,"RS",7.37491110708873,4.66032103045294,1
"4321626",2309,2462,432162,0.701,"RS",7.35299223039474,4.7404001352482,0
"4321634",2812,3088,432163,0.791,"RS",7.22526310833116,5.68900718907405,0
"4321667",10322,10891,432166,0.718,"RS",7.33583604756011,4.95208768047084,1
"4321709",24516,24306,432170,0.71,"RS",7.34922439372449,4.27777661330008,1
"4321808",23665,23935,432180,0.759,"RS",7.30211225290812,5.95578555465096,0
"4321832",2865,3141,432183,0.662,"RS",7.34290215911703,4.83079066717719,1
"4321857",4345,4486,432185,0.703,"RS",7.25129533674977,5.7407892002853,0
"4321907",23861,24000,432190,0.768,"RS",7.2711823757434,5.96409335031185,0
"4321956",5767,6093,432195,0.687,"RS",7.24589041792886,5.77728073716524,0
"4322004",26341,25096,432200,0.733,"RS",7.39117476186767,3.8722421354163,1
"4322103",5837,6022,432210,0.747,"RS",7.30060109773392,6.01442395124289,0
"4322152",4408,4532,432215,0.657,"RS",7.3577666379506,5.27994970918985,0
"4322186",1550,1777,432218,0.694,"RS",7.24460601539184,5.46501754243903,0
"4322202",22483,23591,432220,0.709,"RS",7.37646432061082,5.61086276872451,0
"4322251",4070,3843,432225,0.718,"RS",7.35513618319144,4.16852396039635,1
"4322301",8409,8936,432230,0.728,"RS",7.3084423236372,6.00472622109117,0
"4322327",3494,3976,432232,0.629,"RS",7.49100388467424,5.18777679084867,0
"4322343",2239,2474,432234,0.7,"RS",7.3333562921766,5.9956308559774,0
"4322350",1424,1674,432235,0.733,"RS",7.31803544274807,5.06449196688697,0
"4322376",2421,2421,432237,0.649,"RS",7.40867601086259,5.9782019868744,0
"4322400",125209,127138,432240,0.744,"RS",7.50311872301718,6.33771029555618,0
"4322509",61947,62370,432250,0.721,"RS",7.27858753359586,5.14487476930446,0
"4322525",3283,3363,432252,0.646,"RS",7.38830312210354,4.56361875882986,1
"4322533",11156,11216,432253,0.624,"RS",7.38528675277357,4.99768513492063,0
"4322541",5236,4971,432254,0.737,"RS",7.34727392721515,4.25773810913054,1
"4322558",1999,2032,432255,0.757,"RS",7.29170389196132,5.20899422858783,0
"4322608",66658,67136,432260,0.712,"RS",7.37644554614534,4.64679186067891,0
"4322707",24389,23702,432270,0.737,"RS",7.38924271616916,4.85210838586802,0
"4322806",23315,25521,432280,0.773,"RS",7.31931510981148,4.83493178960388,0
"4322855",1939,1992,432285,0.723,"RS",7.33393109868513,4.81502584297537,0
"4322905",5194,5766,432290,0.702,"RS",7.22764797429493,5.651049548004,0
"4323002",241190,257844,432300,0.717,"RS",7.39091572646471,3.02626147858881,1
"4323101",5158,5642,432310,0.638,"RS",7.23422768352502,5.94905274785094,0
"4323200",2998,3139,432320,0.777,"RS",7.316328884037,5.3945816365181,0
"4323309",3226,3288,432330,0.742,"RS",7.31384019496971,4.8931272206343,0
"4323358",2134,2293,432335,0.705,"RS",7.27071642329689,5.44609061083747,0
"4323408",4229,4291,432340,0.761,"RS",7.30188977074792,5.24248748158737,0
"4323457",4215,4392,432345,0.662,"RS",7.45545463312149,5.5503204465428,0
"4323507",2808,2940,432350,0.739,"RS",7.25153645440217,5.91185299647289,0
"4323606",1562,1517,432360,0.78,"RS",7.31445961892525,4.98709368551322,0
"4323705",2765,2799,432370,0.757,"RS",7.25255701452307,5.96288501522467,0
"4323754",3411,3707,432375,0.655,"RS",7.34735124580645,5.9082731374712,0
"4323770",2821,2824,432377,0.752,"RS",7.35645866005717,4.45190244958487,0
"4323804",13074,11402,432380,0.735,"RS",7.36133730880987,4.76371121411664,1
"5000203",14939,13623,500020,0.67,"MS",6.60211288115336,5.21607641116413,0
"5000252",4704,4440,500025,0.711,"MS",6.51616348980648,5.54290924906812,0
"5000609",35523,34501,500060,0.673,"MS",7.0182495941115,5.71006271261335,0
"5000708",24041,23012,500070,0.663,"MS",6.8903751151506,4.7961210694801,0
"5000807",8575,8635,500080,0.67,"MS",6.77105315059793,5.62923851003568,0
"5000856",9462,7461,500085,0.697,"MS",6.84320609112101,5.35015051518805,0
"5000906",8329,8618,500090,0.643,"MS",7.0062784733407,5.46624414722432,0
"5001003",22912,20433,500100,0.697,"MS",6.37031185731185,5.92055913359221,0
"5001102",45943,46266,500110,0.688,"MS",6.88779743964119,4.77836690444949,0
"5001243",10583,9535,500124,0.633,"MS",7.03310075825304,5.687754713579,0
"5001508",6637,6045,500150,0.681,"MS",6.71135102485755,4.18021640129606,0
"5001904",20389,19295,500190,0.71,"MS",6.69909385361633,5.60056780317521,0
"5002001",10983,10870,500200,0.684,"MS",6.82027833908946,5.5228998820565,0
"5002100",23395,23562,500210,0.698,"MS",7.04290660879961,5.59262742529004,0
"5002159",7928,8401,500215,0.666,"MS",6.9735991977174,5.37421302555129,0
"5002209",19985,17786,500220,0.67,"MS",6.9843180926881,5.32408257443406,0
"5002308",11807,12494,500230,0.701,"MS",6.61613211729709,5.65522228404082,0
"5002407",26532,23437,500240,0.692,"MS",6.95706911553506,5.49843791070471,0
"5002605",13609,13562,500260,0.703,"MS",6.6468189944658,4.78197656209394,0
"5002704",805397,747189,500270,0.784,"MS",6.77851182286098,0,0
"5002803",5520,5257,500280,0.647,"MS",7.0739813286112,5.71072498622278,0
"5002902",21099,21546,500290,0.727,"MS",6.30596501984205,5.82505570877408,0
"5002951",20855,16781,500295,0.754,"MS",6.39762941033042,5.63550363390291,0
"5003108",5054,4301,500310,0.671,"MS",6.75456913384171,4.25674681824712,0
"5003157",14254,14416,500315,0.589,"MS",7.04916803193246,5.79148805507531,0
"5003207",104912,99196,500320,0.7,"MS",6.99588519683829,5.86592966840214,0
"5003256",20348,18884,500325,0.706,"MS",6.4489526832833,5.57719832254675,0
"5003306",32355,32767,500330,0.703,"MS",6.66746556883296,5.37342483903484,0
"5003454",12259,11586,500345,0.694,"MS",6.88244772735551,5.34625002030334,0
"5003488",10519,9622,500348,0.639,"MS",6.85591446631275,4.28524036598619,0
"5003504",5460,5047,500350,0.699,"MS",6.89664377422742,5.17959013527924,0
"5003702",200729,187601,500370,0.747,"MS",6.92483852583819,5.29028519485077,0
"5003751",11790,12304,500375,0.684,"MS",7.01274572617307,5.92345333649144,0
"5003801",19024,19327,500380,0.714,"MS",6.91547540199728,5.37133545928461,0
"5003900",2945,3388,500390,0.66,"MS",6.53116913042435,5.40465740231936,0
"5004007",9911,9915,500400,0.721,"MS",6.89903738836241,5.41043996768498,0
"5004106",10253,10482,500410,0.675,"MS",6.97388004137358,5.24528571999623,0
"5004304",15065,15085,500430,0.662,"MS",7.02021751760403,5.88621513638888,0
"5004403",7639,7542,500440,0.681,"MS",6.41313103455415,5.68572033183779,0
"5004502",21442,19187,500450,0.654,"MS",6.9128721653616,5.2068597560592,0
"5004601",19044,17446,500460,0.62,"MS",6.98203680750265,5.83003326120553,0
"5004700",22447,21138,500470,0.72,"MS",6.85975130568366,5.41258311267638,0
"5004809",7972,7608,500480,0.526,"MS",7.02759841339936,5.95118927810609,0
"5004908",6485,5745,500490,0.664,"MS",6.73165035879855,3.74336763939801,0
"5005004",24619,24042,500500,0.712,"MS",6.97709475706075,5.26331175734922,0
"5005103",4005,3913,500510,0.708,"MS",6.90918425750583,5.43585945556652,0
"5005152",6039,5518,500515,0.623,"MS",6.95963590085913,5.59437675112927,0
"5005202",20267,18494,500520,0.704,"MS",6.99106648544299,5.85297804101805,0
"5005251",6636,5989,500525,0.672,"MS",6.9733182751659,5.47892912914327,0
"5005400",39095,31933,500540,0.736,"MS",6.90838508061545,4.94897263370415,0
"5005608",25986,24687,500560,0.632,"MS",6.92902741425768,5.20384183832515,0
"5005681",17251,16441,500568,0.686,"MS",7.02393703327155,5.96753039681235,0
"5005707",47899,44828,500570,0.7,"MS",6.94920427689468,5.68802565204376,0
"5005806",14287,15649,500580,0.639,"MS",6.93123740312934,4.97783658234487,0
"5006002",17410,12430,500600,0.694,"MS",6.83332263874482,4.76183199600147,0
"5006200",47126,44971,500620,0.721,"MS",6.81952497758772,5.48259534164038,0
"5006259",4718,5074,500625,0.649,"MS",6.8944673846552,5.5626796336782,0
"5006309",40462,40118,500630,0.721,"MS",6.31730908065411,5.91560889480445,0
"5006358",12673,11437,500635,0.588,"MS",7.08584288524403,5.97136387540098,0
"5006408",7882,8543,500640,0.671,"MS",6.62017986750854,5.56302503693994,0
"5006606",80433,74601,500660,0.701,"MS",7.01277273580201,5.55357954774371,0
"5006903",15683,15333,500690,0.666,"MS",7.12038778227068,5.89643932669887,0
"5007109",21584,19780,500710,0.664,"MS",6.69085469970165,4.52634340544212,0
"5007208",31875,27435,500720,0.715,"MS",6.87295677343944,5.02038758553893,0
"5007307",4977,5093,500730,0.709,"MS",6.74730479700635,4.75471025325767,0
"5007406",19004,19131,500740,0.673,"MS",6.70001744781778,5.14066890995897,0
"5007505",5015,4472,500750,0.651,"MS",6.76920560151686,4.09900037375829,0
"5007554",7353,7384,500755,0.642,"MS",6.68758231111276,5.35389397443678,0
"5007695",23016,21217,500769,0.729,"MS",6.69702190191126,4.76071988672906,0
"5007703",10757,10962,500770,0.614,"MS",7.06884468720107,5.97693449532366,0
"5007802",6318,6608,500780,0.682,"MS",6.44468754073751,5.81833065417302,0
"5007901",44949,39636,500790,0.686,"MS",6.84283268409769,4.15072489565821,0
"5007935",15632,12991,500793,0.681,"MS",6.6256310663077,5.76487757401601,0
"5007950",10442,9483,500795,0.593,"MS",7.04332584108664,5.87706328679801,0
"5007976",3522,3198,500797,0.651,"MS",6.84392051015281,5.57572180458868,0
"5008008",17975,14952,500800,0.658,"MS",6.79910045415262,3.10458667846607,0
"5008305",105224,88592,500830,0.744,"MS",6.5216809486659,5.73921396648747,0
"5008404",5920,5787,500840,0.711,"MS",6.91269306801176,5.39221746174109,0
"5100102",5471,5679,510010,0.628,"MT",6.80920485525286,3.9545076170343,0
"5100201",21778,19777,510020,0.729,"MT",6.20136073833656,6.12439888653171,0
"5100250",49494,51136,510025,0.714,"MT",7.00391055613654,6.4552614544442,0
"5100300",16284,14324,510030,0.704,"MT",6.37771285628901,5.89139556213047,0
"5100359",5553,5269,510035,0.651,"MT",6.37983435978751,6.50738218453955,0
"5100409",10655,9445,510040,0.701,"MT",6.41524424783309,5.74460446917646,0
"5100508",10290,8361,510050,0.638,"MT",6.83374268689498,4.84615365543063,0
"5100607",8615,6321,510060,0.705,"MT",6.41901725168015,5.96365646146741,0
"5100805",8855,8228,510080,0.675,"MT",7.12558875677745,6.53487836046712,0
"5101001",3163,3038,510100,0.687,"MT",6.03428454429091,6.12466150881672,0
"5101209",1058,1138,510120,0.701,"MT",6.32351631354567,5.87453739507869,0
"5101258",15594,15878,510125,0.725,"MT",7.01801676523967,5.48930955784516,0
"5101308",10122,10070,510130,0.704,"MT",6.87562457222775,5.01522474643006,0
"5101407",19344,19930,510140,0.675,"MT",7.24127315577691,6.55829708866341,0
"5101605",7578,7842,510160,0.6,"MT",6.7565834911804,4.34885757328237,0
"5101704",32464,33724,510170,0.693,"MT",6.9023708087053,4.8673805924662,0
"5101803",57235,54882,510180,0.748,"MT",6.13781344344312,6.02165421827104,0
"5101852",5555,4696,510185,0.661,"MT",6.32096611640911,6.4376236415437,0
"5101902",16194,14609,510190,0.696,"MT",7.05322265351167,6.07119951512684,0
"5102504",88897,86805,510250,0.708,"MT",6.94970303958989,5.17778680991029,0
"5102603",14590,14137,510260,0.538,"MT",6.31191628088919,5.8976482509037,0
"5102637",29078,23230,510263,0.734,"MT",6.99983296718305,5.66278685395268,0
"5102678",33759,27151,510267,0.75,"MT",6.65343061018435,4.60066003051021,0
"5102686",5494,5010,510268,0.744,"MT",7.10955261227675,5.9361103869759,0
"5102694",4756,5514,510269,0.667,"MT",6.51299269400711,6.52811872340606,0
"5102702",19260,17785,510270,0.693,"MT",6.25140279425067,6.17443172877467,0
"5102793",10793,12032,510279,0.665,"MT",6.97853056103118,6.44185521856914,0
"5102850",8298,8040,510285,0.665,"MT",7.14217105933423,6.33762187431734,0
"5103007",18133,17978,510300,0.688,"MT",6.73117321971539,3.69112692665442,0
"5103056",11213,11032,510305,0.699,"MT",6.7900972355139,6.15725437139222,0
"5103106",5510,6039,510310,0.66,"MT",5.89525646430939,6.3347882586783,0
"5103205",31176,31744,510320,0.713,"MT",6.89129047495089,6.28480557741144,0
"5103254",28810,29636,510325,0.611,"MT",7.25325096724883,6.63675987314828,0
"5103304",18651,18623,510330,0.689,"MT",7.16732332999377,6.11222093574376,0
"5103353",26224,22180,510335,0.668,"MT",6.54202517483399,6.60285922579567,0
"5103361",3506,3226,510336,0.718,"MT",7.13434089957319,5.96270492543656,0
"5103379",15912,14406,510337,0.601,"MT",7.18014603286496,6.53044021429032,0
"5103403",561329,544737,510340,0.785,"MT",6.77362942398558,0,0
"5103437",4918,4994,510343,0.69,"MT",6.97444149217717,5.27151127212753,0
"5103452",8684,10808,510345,0.683,"MT",6.89313897940786,4.94185668536769,0
"5103502",20605,18966,510350,0.718,"MT",6.83173779255822,4.92151259893308,0
"5103601",8134,8497,510360,0.69,"MT",6.61694832918283,4.85553972355589,0
"5103700",11562,10769,510370,0.692,"MT",6.73689578109162,5.93714034837738,0
"5103809",3718,3721,510380,0.679,"MT",7.05457054892553,5.64781159071754,0
"5103858",6548,6052,510385,0.615,"MT",6.43297224656308,6.03358969215863,0
"5103908",5130,4969,510390,0.67,"MT",6.24693975178545,5.88070057012313,0
"5103957",3101,3204,510395,0.71,"MT",7.01710283581742,5.49137277554496,0
"5104104",32823,31801,510410,0.703,"MT",6.91578297066937,6.48999489277982,0
"5104203",14137,14360,510420,0.705,"MT",6.4392225674064,5.57477417075926,0
"5104500",2449,2623,510450,0.661,"MT",7.0387572252528,5.58157717518923,0
